"word","freq"
"getcha",7.236
"mack",7.234
"steady",7.23
"shoes",7.228
"attitude",7.223
"lady",7.216
"hate",7.212
"rain",7.212
"half",7.205
"started",7.2
"glock",7.191
"police",7.154
"til",7.14
"win",7.136
"far",7.131
"doggz",7.108
"bone",7.101
"pick",7.061
"hos",7.058
"walkin'",7.055
"pimp's",7.052
"sick",7.046
"raised",7.043
"piece",7.037
"drunk",7.029
"grow",7.011
"dizzle",7.008
"second",7.004
"murder",7
"hustlas",6.989
"threw",6.97
"huh",6.951
"comes",6.945
"slippin'",6.912
"peace",6.896
"glass",6.894
"clean",6.883
"daddy",6.866
"fire",6.856
"ganggangsta",6.853
"thinkin'",6.846
"breathe",6.84
"record",6.831
"share",6.794
"phantom",6.769
"plus",6.765
"rush",6.761
"help",6.732
"business",6.719
"click",6.708
"smoking",6.703
"havin'",6.697
"dem",6.695
"chest",6.692
"kept",6.681
"wave",6.678
"spend",6.671
"midwest",6.65
"hollywood",6.646
"rolly",6.621
"mami",6.579
"six",6.568
"bigger",6.565
"rockrockright",6.565
"neck",6.549
"tray",6.547
"wanted",6.537
"today",6.516
"mothafucker",6.511
"slap",6.507
"1",6.486
"chandon",6.461
"snooooooooooop",6.461
"rolling",6.457
"trick",6.455
"corner",6.444
"20",6.442
"inhale",6.431
"somethin",6.426
"couple",6.397
"compton",6.386
"growin'",6.381
"4",6.37
"rhyme",6.368
"blam",6.362
"bo$$",6.36
"chronic's",6.359
"point",6.335
"mr",6.313
"brother",6.299
"bed",6.295
"fingers",6.275
"eye",6.272
"took",6.248
"peep",6.248
"hook",6.244
"type",6.237
"wake",6.232
"rich",6.213
"alright",6.18
"seven",6.167
"chance",6.151
"blood",6.143
"hurt",6.128
"late",6.126
"years",6.104
"killer",6.103
"kurupt",6.097
"cops",6.094
"wat",6.09
"fo",6.077
"toast",6.07
"worry",6.011
"dime",6.01
"later",5.998
"thug",5.99
"takes",5.972
"whoa",5.968
"zone",5.957
"rocks",5.955
"wall",5.932
"born",5.928
"truth",5.923
"upside",5.918
"read",5.899
"women",5.873
"e",5.867
"track",5.859
"saw",5.85
"family",5.844
"fade",5.813
"riding",5.797
"knows",5.787
"cheese",5.787
"tip",5.786
"nephew",5.765
"suck",5.76
"singh",5.75
"smash",5.748
"picture",5.735
"dreams",5.716
"shut",5.708
"2x",5.701
"save",5.696
"lights",5.69
"nigger",5.69
"snitches",5.672
"tired",5.669
"making",5.65
"tommy",5.626
"fight",5.621
"chillin'",5.618
"choke",5.615
"represent",5.614
"perfect",5.612
"rest",5.607
"dollars",5.605
"lookin",5.604
"naw",5.598
"",5.594
"somebody's",5.585
"fill",5.583
"s",5.579
"dress",5.572
"whatcha",5.559
"dough",5.524
"undercover",5.523
"wish",5.517
"met",5.51
"special",5.506
"jump",5.491
"burn",5.49
"favorite",5.486
"sky",5.478
"balls",5.475
"rolled",5.458
"likes",5.444
"dream",5.442
"keys",5.438
"khakis",5.437
"records",5.429
"small",5.407
"telling",5.404
"gives",5.39
"seems",5.388
"clip",5.371
"bottles",5.36
"shawty",5.35
"knees",5.345
"og",5.344
"dancin'",5.342
"fell",5.341
"beware",5.326
"rhymes",5.308
"beats",5.304
"early",5.304
"road",5.303
"lemme",5.296
"hustle",5.292
"gimme",5.285
"folks",5.281
"push",5.273
"coupe",5.268
"year",5.267
"class",5.264
"tricks",5.26
"perm",5.244
"punk",5.234
"playin'",5.213
"pocket",5.207
"morning",5.198
"killa",5.195
"nine",5.192
"doubt",5.192
"sweet",5.183
"key",5.165
"pretty",5.158
"luv",5.152
"probably",5.152
"mac",5.134
"drama",5.132
"thugs",5.106
"serve",5.091
"kells",5.084
"stuff",5.076
"maybe",5.06
"chevy",5.058
"sun",5.049
"callin'",5.049
"b",5.047
"wide",5.04
"ran",5.036
"brought",5.032
"funny",5.029
"swing",5.029
"batman",5.025
"happy",5.011
"pros",5.005
"betta",5.004
"bottle",4.987
"taste",4.986
"bet",4.981
"pockets",4.941
"kiss",4.939
"don",4.93
"fail",4.927
"givin'",4.924
"bite",4.922
"ways",4.905
"3",4.894
"stress",4.893
"los",4.883
"lotta",4.871
"says",4.853
"di",4.847
"poppin'",4.845
"cant",4.835
"chick",4.824
"talkin",4.824
"ear",4.816
"episode",4.812
"brain",4.808
"cute",4.78
"ballin'",4.778
"tree",4.777
"warren",4.772
"uhh",4.764
"trunk",4.755
"knock",4.729
"clique",4.716
"minutes",4.716
"headed",4.716
"santa",4.71
"twenty",4.708
"doc",4.691
"tank",4.682
"crowd",4.671
"x",4.671
"yet",4.666
"playing",4.659
"bag",4.65
"ends",4.64
"guys",4.635
"movin'",4.634
"angeles",4.63
"attention",4.628
"shine",4.626
"brakes",4.626
"grown",4.623
"toe",4.62
"heavy",4.617
"cigarette",4.607
"outside",4.607
"honey",4.597
"doe",4.592
"bread",4.589
"cup",4.587
"shorty",4.574
"puttin'",4.567
"brown",4.56
"chuuuch",4.555
"iz",4.553
"season",4.546
"deck",4.532
"mornin'",4.53
"lovely",4.526
"minute",4.526
"ah",4.526
"part",4.526
"son",4.525
"church",4.514
"deee",4.493
"ground",4.486
"southside",4.479
"relax",4.475
"sometimes",4.469
"life's",4.461
"microphone",4.459
"loud",4.451
"thick",4.436
"7",4.434
"kid",4.426
"sip",4.424
"yippie",4.406
"stroll",4.402
"that'll",4.393
"dumb",4.385
"turned",4.383
"killers",4.382
"whatchu",4.371
"paint",4.368
"father",4.364
"thinking",4.358
"may",4.358
"groupie",4.344
"chucks",4.338
"cream",4.338
"comin",4.325
"past",4.319
"dogghouse",4.313
"riders",4.309
"do'",4.308
"dodoubleg",4.307
"proper",4.295
"grand",4.295
"chase",4.287
"chrome",4.283
"ocean",4.277
"ten",4.276
"war",4.272
"oooh",4.271
"tales",4.268
"takin'",4.262
"cpt",4.261
"jamel",4.251
"viciously",4.242
"thump",4.242
"9",4.222
"candy",4.215
"news",4.205
"turf",4.199
"story",4.19
"mommy",4.176
"clock",4.175
"dancing",4.173
"dice",4.171
"hmm",4.159
"nate",4.159
"middle",4.144
"rockin'",4.124
"yippyyo",4.117
"5",4.109
"thank",4.106
"smooth",4.106
"fish",4.091
"tv",4.088
"pen",4.088
"jail",4.086
"ez",4.081
"feeling",4.08
"claim",4.071
"taught",4.062
"called",4.058
"de",4.053
"fairy",4.049
"collar",4.043
"makes",4.038
"um",4.036
"dank",4.031
"tall",4.016
"ya'",4.001
"daa",4
"nights",3.997
"sold",3.987
"natural",3.98
"b***h",3.974
"kind",3.967
"boogie",3.963
"soft",3.946
"holding",3.943
"ay",3.93
"hits",3.915
"crackin'",3.915
"mob",3.913
"kitchen",3.905
"kush",3.898
"muthafuckin'",3.893
"holdin'",3.886
"raise",3.879
"thrills",3.878
"beautiful",3.866
"rapper",3.859
"stars",3.859
"happen",3.84
"doggfather",3.838
"slang",3.829
"hesitate",3.825
"spinnin'",3.819
"eastsidaz",3.816
"choose",3.811
"smack",3.808
"adams",3.804
"dogs",3.794
"bit",3.782
"doggystyle",3.778
"vest",3.771
"short",3.769
"ya'll",3.764
"clown",3.758
"hangin'",3.755
"10",3.752
"pain",3.737
"'coz",3.733
"bank",3.732
"braids",3.73
"downtown",3.73
"remind",3.723
"christmas",3.723
"bumpin'",3.716
"sees",3.701
"label",3.696
"brand",3.692
"mines",3.691
"enemies",3.683
"neighborhood",3.682
"em'",3.68
"action",3.676
"pistol",3.672
"booty",3.669
"grind",3.669
"nut",3.667
"impala",3.662
"partner",3.662
"felt",3.656
"50",3.656
"mash",3.645
"yep",3.636
"suicide",3.629
"gat",3.618
"babe",3.616
"flea",3.615
"mix",3.614
"toes",3.613
"livin",3.608
"hips",3.608
"dpgc",3.605
"lonely",3.598
"storm",3.592
"ups",3.588
"drank",3.587
"biggest",3.586
"anything",3.585
"games",3.574
"ho's",3.57
"ease",3.569
"pour",3.567
