"word","freq"
"rainy",1.841
"somehow",1.839
"frozen",1.837
"six",1.832
"promised",1.829
"woman",1.826
"shouldnt've",1.821
"yep",1.821
"ear",1.819
"bags",1.812
"core",1.811
"mister",1.811
"fit",1.806
"perfection",1.802
"tease",1.8
"mother",1.793
"waited",1.793
"instagram",1.792
"vacation",1.792
"excited",1.792
"downoh",1.789
"son",1.789
"seh",1.789
"block",1.788
"kkkkillin'",1.788
"sober",1.788
"allowed",1.788
"date",1.783
"beast",1.781
"liking",1.781
"atyou",1.781
"precipitation",1.781
"stack",1.781
"rewind",1.779
"changed",1.779
"mess",1.778
"motion",1.778
"message",1.778
"wise",1.777
"land",1.775
"molly",1.763
"moonshine",1.763
"palms",1.763
"universe",1.763
"warmth",1.763
"fist",1.762
"hips",1.747
"rage",1.747
"bleed",1.746
"cigarettes",1.746
"wishful",1.746
"happens",1.738
"petals",1.735
"awry",1.735
"slower",1.733
"respect",1.722
"packed",1.719
"le",1.714
"hurry",1.708
"drowning",1.708
"fifty",1.707
"thinks",1.705
"jacket",1.701
"heyy",1.7
"daddy",1.699
"women",1.696
"foolish",1.69
"tripping",1.687
"cash",1.683
"champagne",1.683
"splash",1.683
"oohand",1.681
"lesson",1.68
"suck",1.672
"kid",1.672
"marilyn",1.671
"paid",1.671
"other's",1.668
"demons",1.667
"regrets",1.667
"rumors",1.654
"candy",1.651
"altered",1.65
"falter",1.65
"scaring",1.65
"3",1.648
"lyrics",1.645
"ovation",1.645
"dancer",1.642
"cats",1.634
"desperado",1.632
"runaways",1.632
"blowohoh",1.629
"brakes",1.629
"lovers",1.629
"roadohoh",1.629
"nickel",1.628
"probably",1.626
"fan",1.625
"ayo",1.625
"personal",1.624
"oooooooh",1.623
"grown",1.622
"evil",1.612
"begging",1.61
"youll",1.609
"beach",1.608
"team",1.607
"wicked",1.606
"leaves",1.605
"mmm",1.604
"noise",1.604
"patron",1.602
"believed",1.601
"express",1.591
"liked",1.591
"idiot",1.589
"infectious",1.588
"lexus",1.588
"persona",1.588
"difference",1.586
"ways",1.58
"outlines",1.579
"prints",1.579
"strange",1.578
"peacefully",1.564
"strength",1.56
"rihanna's",1.556
"smoking",1.555
"dusk",1.555
"reflection",1.555
"ice",1.555
"write",1.551
"lovely",1.55
"press",1.549
"admit",1.546
"fortified",1.541
"knees",1.529
"grooves",1.528
"yeahwell",1.528
"release",1.526
"ggoing",1.523
"bullet",1.52
"danced",1.52
"selling",1.515
"law",1.515
"mood",1.51
"company",1.509
"favorite",1.509
"green",1.508
"account",1.507
"blacked",1.505
"bloggers",1.505
"clone",1.505
"lighters",1.505
"pedestal",1.505
"ya'",1.505
"yup",1.505
"leavin'",1.503
"insist",1.502
"repeatedly",1.502
"whoever",1.494
"stole",1.491
"ran",1.491
"sorrow",1.489
"chase",1.488
"certain",1.488
"aim",1.487
"affliction",1.485
"more'cause",1.485
"itd",1.484
"losin'",1.482
"spinnin'",1.482
"grow",1.482
"sale",1.48
"uhhuh",1.48
"gettin",1.479
"path",1.479
"couch",1.475
"summer",1.473
"year",1.471
"imagine",1.469
"deal",1.468
"record",1.467
"voices",1.467
"naah",1.464
"yeahtonight",1.464
"turnin",1.461
"load",1.461
"lightning",1.459
"finish",1.457
"separate",1.457
"guitar",1.451
"hush",1.448
"bills",1.444
"traffic",1.437
"starts",1.435
"resist",1.433
"hoping",1.433
"ago",1.433
"anytime",1.433
"blowing",1.432
"10",1.43
"cain't",1.43
"crater",1.43
"neck",1.423
"born",1.423
"ocean",1.422
"return",1.42
"fired",1.417
"rich",1.417
"stayed",1.415
"minutes",1.414
"near",1.413
"ballin'",1.412
"bigger",1.412
"bluff",1.412
"bron",1.412
"frontin'",1.412
"racin'",1.412
"rearview",1.412
"&",1.412
"j",1.411
"beg",1.407
"numbers",1.407
"short",1.407
"glad",1.403
"talent",1.395
"tide",1.393
"flip",1.392
"aye",1.389
"comfort",1.389
"hop",1.388
"x4",1.386
"problem",1.383
"tek",1.382
"chicks",1.376
"outfit",1.376
"hottest",1.37
"sign",1.368
"zone",1.367
"crush",1.364
"capture",1.364
"directing",1.364
"island",1.364
"james",1.364
"jesus",1.364
"mary",1.364
"prayers",1.364
"tuxedo",1.364
"quit",1.36
"strike",1.357
"looks",1.356
"beside",1.355
"destiny",1.352
"easily",1.351
"fault",1.351
"deserved",1.349
"crew",1.346
"finna",1.345
"gucci",1.344
"ive",1.344
"seemed",1.344
"completely",1.341
"magic",1.341
"halle",1.341
"melove",1.341
"specialbitch",1.341
"dead",1.34
"temperature",1.34
"boss",1.34
"twosided",1.336
"cheating",1.335
"remain",1.33
"relax",1.33
"carriage",1.328
"inner",1.328
"issues",1.328
"kickin'",1.328
"list",1.328
"savage",1.328
"everytime",1.326
"final",1.323
"sanity",1.323
"ooooh",1.321
"tall",1.319
"thankful",1.318
"wont",1.311
"wave",1.308
"kissed",1.306
"remedy",1.306
"finding",1.304
"piece",1.303
"riding",1.3
"news",1.298
"momma",1.298
"desire",1.298
"ohh",1.297
"freedom",1.297
"adore",1.293
"ps",1.288
"situation",1.287
"insidesidesideinsidesideside",1.282
"lip",1.279
"held",1.275
"anyway",1.273
"falls",1.271
"sold",1.264
"lovewhy",1.259
"finest",1.258
"why'd",1.258
"uhuhuhuh",1.258
"daily",1.256
"miracles",1.256
"possession",1.256
"shop",1.256
"stingy",1.256
"ok",1.256
"private",1.255
"challenge",1.254
"streets",1.254
"thoughts",1.253
"judge",1.253
"loose",1.253
"turns",1.252
"arrest",1.252
"winning",1.25
"buttons",1.25
"sorted",1.25
"dis",1.246
"grass",1.246
"major",1.245
"sweating",1.244
"ronnie",1.241
"faces",1.24
"unknown",1.237
"aftermath",1.235
"battles",1.235
"coffee",1.235
"countin'",1.235
"destruction",1.235
"destructive",1.235
"fables",1.235
"fountain",1.235
"gravel",1.235
"hero",1.235
"hits",1.235
"huge",1.235
"knives",1.235
"lucky",1.235
"makeup",1.235
"masochist",1.235
"molehills",1.235
"nuts",1.235
"psychopaths",1.235
"puppy",1.235
"pushed",1.235
"refused",1.235
"satisfied",1.235
"schemes",1.235
"shattered",1.235
"shove",1.235
"smeared",1.235
"softly",1.235
"startin'",1.235
"surprised",1.235
"threats",1.235
"tug",1.235
"violent",1.235
"youth",1.235
"grew",1.235
"pillow",1.233
"tree",1.223
"calls",1.213
"2x",1.211
"incredible",1.21
"carlo",1.208
"fooled",1.205
"crash",1.203
"inside'cause",1.203
"primary",1.203
"younger",1.203
"storm",1.202
"gotten",1.201
"remembers",1.201
"argue",1.2
"yell",1.2
"pole",1.195
"hmmmm",1.195
"sauce",1.195
"whan",1.187
"dita",1.187
"busy",1.184
"usin",1.183
"circle",1.181
"flight",1.181
"walking",1.179
"build",1.178
"throwing",1.176
"gosh",1.175
"card",1.175
"coyote",1.175
"downward",1.175
"miserable",1.175
"oneyeah",1.175
"sittin'",1.175
"spiral",1.175
"thatcheers",1.175
"tyra",1.175
"yeahbout",1.175
"yeahlife's",1.175
"windows",1.172
"brings",1.172
"stairs",1.171
"blazing",1.171
"checking",1.167
"protection",1.167
"proud",1.166
"miracle",1.164
"offishall",1.161
"buckle",1.16
"wherever",1.16
"overthen",1.156
"youte",1.156
"agree",1.156
"brother",1.154
"feelin",1.153
"drama",1.152
"instead",1.15
"excuse",1.149
"plus",1.147
"mercy",1.142
"mention",1.142
"speaking",1.141
"gang",1.14
"problems",1.139
"avoiding",1.139
"preparing",1.139
"reluctantly",1.139
"tricks",1.139
"fucks",1.136
"meoh",1.136
"mix",1.135
"mek",1.134
"knots",1.133
"wit'",1.132
"flame",1.132
"letters",1.131
"promises",1.131
"furniture",1.131
"unless",1.131
"album",1.13
"bill",1.126
"hollow",1.126
"drugs",1.118
"drawn",1.118
"sheets",1.118
"wetter",1.118
"iv",1.117
"nurse",1.117
"tempted",1.117
"divide",1.114
"shame",1.112
"accept",1.111
"digest",1.111
"longed",1.111
"bail",1.111
"jail",1.111
"optimist",1.111
"positive",1.111
"spaz",1.111
"woke",1.111
"sprinklers",1.11
"'boutoh",1.11
"catcha'",1.11
"meeny",1.11
"miny",1.11
"moe",1.11
"possible",1.109
"doves",1.108
"issue",1.107
"teasin'",1.105
"consume",1.1
"creep",1.1
"nooo",1.098
"trippin'",1.098
"advantage",1.097
"affect",1.097
"beyond",1.097
"despise",1.097
"fuss",1.097
"skies",1.094
"listening",1.093
"painting",1.093
"college",1.091
"reload",1.091
"wah",1.091
"balance",1.09
"eight",1.09
"nine",1.09
"radiooh",1.09
"root",1.09
"soft",1.09
"surrender",1.09
"twenty",1.09
