"word","freq"
"assholes",1.404
"drinking",1.4
"heading",1.398
"likes",1.397
"slap",1.396
"watched",1.395
"swore",1.393
"dozen",1.388
"gun",1.385
"spent",1.383
"suddenly",1.381
"key",1.379
"size",1.366
"falls",1.361
"setting",1.359
"mirror",1.357
"surprised",1.355
"path",1.352
"tree",1.35
"four",1.348
"believer",1.336
"rewrite",1.336
"able",1.336
"bus",1.336
"school",1.333
"wear",1.329
"mother",1.328
"real",1.328
"human",1.326
"chain",1.325
"darkness",1.322
"bouncing",1.316
"taught",1.306
"fades",1.306
"field",1.305
"hittin'",1.304
"several",1.303
"search",1.302
"excuse",1.299
"outside",1.295
"barely",1.294
"deliver",1.292
"send",1.292
"ring",1.292
"grown",1.289
"satellitelet's",1.289
"tonight's",1.289
"class",1.287
"bullshit",1.286
"figures",1.283
"land",1.283
"making",1.283
"promised",1.283
"wicked",1.283
"witch",1.283
"sunday",1.279
"mother's",1.278
"fits",1.276
"hell'd",1.276
"horror",1.276
"novel",1.276
"paperback",1.276
"story's",1.276
"tables",1.276
"needing",1.276
"saw",1.275
"criminal",1.273
"record",1.273
"loving",1.273
"soldiers",1.27
"insanity",1.267
"walking",1.258
"machine",1.254
"detroit",1.25
"duchess",1.25
"mississippi",1.25
"profanity",1.25
"stick",1.25
"survive",1.25
"bathroom",1.244
"blind",1.236
"killed",1.236
"misused",1.231
"withstand",1.231
"liar",1.225
"assgrab",1.224
"theywon'tlet",1.224
"death",1.223
"ends",1.218
"eye",1.214
"blindfolded",1.21
"closing",1.21
"dwell",1.21
"honest",1.21
"seeing",1.21
"vow",1.21
"wounded",1.21
"mile",1.206
"thank",1.204
"whiskey",1.201
"work",1.195
"endplease",1.194
"lands",1.194
"banner",1.194
"wrapped",1.194
"south",1.19
"sold",1.183
"kicking",1.18
"amazing",1.171
"bullets",1.17
"counts",1.167
"day's",1.167
"dayagainst",1.167
"fears",1.167
"grain",1.167
"longest",1.167
"mending",1.167
"regardless",1.167
"step",1.167
"stride",1.167
"traveled",1.167
"unturned",1.167
"dammit",1.16
"someway",1.156
"sending",1.156
"club",1.152
"kept",1.152
"legs",1.152
"sometimes",1.144
"shot",1.141
"glass",1.141
"party",1.129
"quite",1.12
"sit",1.118
"rock",1.112
"rain",1.106
"clean",1.106
"lettin'",1.106
"cuervo",1.105
"drinks",1.105
"smokes",1.105
"notice",1.105
"young",1.102
"polite",1.096
"trigger",1.091
"alley",1.089
"begged",1.088
"unsaid",1.088
"wearing",1.085
"dressed",1.082
"upthis",1.079
"action",1.079
"aggravation",1.079
"alight",1.079
"discipline",1.079
"none",1.079
"oiled",1.079
"yetyeah",1.079
"staring",1.079
"higher",1.074
"hollow",1.074
"leader",1.074
"loud",1.074
"prefer",1.074
"universe",1.074
"nowhere",1.066
"drums",1.065
"handsand",1.065
"heavens",1.065
"methere",1.065
"night'ay",1.065
"sun",1.062
"pills",1.06
"autographs",1.06
"baseball",1.06
"card",1.06
"centerfold",1.06
"cher",1.06
"clubs",1.06
"cribs",1.06
"dean",1.06
"elvis",1.06
